Date,Symbol,Open,High,Low,Close,Volume
2020-08-18,NIFTY50,14669.82,14676.42,14365.65,14403.48,500067862
2020-08-19,NIFTY50,14397.76,14533.25,14381.86,14509.62,253284698
2020-08-20,NIFTY50,14481.11,14561.8,14275.05,14319.11,475694226
2020-08-21,NIFTY50,14307.85,14326.76,14087.43,14147.55,499920339
2020-08-24,NIFTY50,14149.45,14297.82,14095.15,14272.83,325607286
2020-08-25,NIFTY50,14289.42,14355.13,14268.08,14300.01,267730899
2020-08-26,NIFTY50,14291.29,14681.22,14259.63,14628.11,239362441
2020-08-27,NIFTY50,14614.3,14746.05,14535.53,14734.24,330690396
2020-08-28,NIFTY50,14752.86,15222.74,14733.45,15147.86,384416722
2020-08-31,NIFTY50,15150.12,15781.99,15079.38,15689.85,281262837
2020-09-01,NIFTY50,15717.82,15742.08,15588.68,15647.47,457788944
2020-09-02,NIFTY50,15636.47,15655.6,15165.88,15223.41,460503086
2020-09-03,NIFTY50,15237.19,15360.5,15154.71,15326.6,213876872
2020-09-04,NIFTY50,15345.95,15362.16,15001.92,15053.37,290861513
2020-09-07,NIFTY50,15033.08,15362.28,14997.52,15345.92,299599929
2020-09-08,NIFTY50,15330.28,16049.67,15241.02,15962.59,285714653
2020-09-09,NIFTY50,15978.58,16158.54,15969.02,16157.39,399616543
2020-09-10,NIFTY50,16174.42,16641.46,16170.17,16577.36,356971056
2020-09-11,NIFTY50,16606.44,16666.19,16520.97,16599.9,157152545
2020-09-14,NIFTY50,16615.58,16749.34,16545.05,16715.4,276616264
2020-09-15,NIFTY50,16741.64,16880.68,16710.76,16798.49,427348659
2020-09-16,NIFTY50,16811.4,17459.74,16798.98,17394.25,235579817
2020-09-17,NIFTY50,17395.05,17482.36,17234.96,17249.64,292909251
2020-09-18,NIFTY50,17225.31,17293.04,16514.84,16537.26,503810585
2020-09-21,NIFTY50,16563.82,16612.7,16428.79,16527.03,272212059
2020-09-22,NIFTY50,16517.6,17248.48,16505.87,17185.0,273371931
2020-09-23,NIFTY50,17162.87,17217.5,17056.47,17118.06,393038145
2020-09-24,NIFTY50,17104.47,17188.37,16832.73,16867.99,235855899
2020-09-25,NIFTY50,16859.16,16886.01,16335.27,16424.65,241200900
2020-09-28,NIFTY50,16456.06,16679.59,16441.59,16602.11,254118008
2020-09-29,NIFTY50,16621.08,16668.79,16568.52,16575.22,385634867
2020-09-30,NIFTY50,16548.06,16705.49,16530.01,16606.38,363410127
2020-10-01,NIFTY50,16605.13,16702.06,16163.0,16221.56,405272150
2020-10-02,NIFTY50,16248.92,16850.97,16195.36,16812.32,599199410
2020-10-05,NIFTY50,16833.93,16872.78,16469.72,16527.33,440290358
2020-10-06,NIFTY50,16547.91,16651.5,16539.25,16629.61,365491826
2020-10-07,NIFTY50,16597.5,17759.02,16502.13,17699.72,343720247
2020-10-08,NIFTY50,17724.41,17816.59,17221.98,17307.03,376596581
2020-10-09,NIFTY50,17310.59,17651.62,17266.86,17553.53,300618001
2020-10-12,NIFTY50,17528.1,17887.74,17454.07,17785.08,399164542
2020-10-13,NIFTY50,17779.72,17785.49,17739.81,17751.1,193227745
2020-10-14,NIFTY50,17726.83,17742.45,17462.89,17477.7,324921956
2020-10-15,NIFTY50,17499.64,17515.36,16862.12,16880.6,302167011
2020-10-16,NIFTY50,16867.06,16908.71,16820.23,16854.35,159534781
2020-10-19,NIFTY50,16880.04,17172.15,16803.97,17168.85,498614173
2020-10-20,NIFTY50,17163.6,17261.25,16700.91,16746.56,359512231
2020-10-21,NIFTY50,16760.58,16803.19,16654.0,16669.68,208509987
2020-10-22,NIFTY50,16644.68,17077.14,16582.86,17055.45,329436073
2020-10-23,NIFTY50,17087.93,17350.75,17080.01,17287.99,456228742
2020-10-26,NIFTY50,17281.43,17320.88,17113.58,17119.2,383553087
2020-10-27,NIFTY50,17092.38,17273.12,17030.52,17265.05,358230459
2020-10-28,NIFTY50,17267.93,17274.69,17084.98,17146.41,337670053
2020-10-29,NIFTY50,17175.85,17388.07,17167.08,17363.03,196085706
2020-10-30,NIFTY50,17331.48,17528.34,17233.36,17495.32,166327631
2020-11-02,NIFTY50,17527.43,17597.63,17494.35,17544.97,369931672
2020-11-03,NIFTY50,17559.19,17854.01,17516.28,17843.59,491901969
2020-11-04,NIFTY50,17818.62,18200.53,17777.77,18136.63,198016067
2020-11-05,NIFTY50,18133.95,18583.44,18123.8,18485.26,327054820
2020-11-06,NIFTY50,18496.66,18681.07,18478.79,18595.29,444264093
2020-11-09,NIFTY50,18606.55,18710.4,18557.96,18596.05,220526514
2020-11-10,NIFTY50,18622.53,18670.68,18235.57,18333.54,408661966
2020-11-11,NIFTY50,18341.38,19051.91,18278.99,18943.03,555768970
2020-11-12,NIFTY50,18963.21,19765.35,18864.5,19728.71,278421925
2020-11-13,NIFTY50,19702.65,19737.59,19374.02,19381.95,405710442
2020-11-16,NIFTY50,19398.28,19944.98,19283.5,19890.0,362802232
2020-11-17,NIFTY50,19923.75,20036.1,19584.86,19699.71,451560440
2020-11-18,NIFTY50,19691.91,20429.43,19583.55,20324.92,288829873
2020-11-19,NIFTY50,20335.05,20373.32,19905.03,19915.01,446822389
2020-11-20,NIFTY50,19944.92,20026.6,19862.84,19937.08,182635149
2020-11-23,NIFTY50,19962.7,20002.9,19860.52,20001.95,316005278
2020-11-24,NIFTY50,20030.26,20057.07,19499.56,19602.38,240192484
2020-11-25,NIFTY50,19605.13,19701.38,19142.71,19155.25,303074112
2020-11-26,NIFTY50,19187.62,19535.17,19164.66,19445.54,375957676
2020-11-27,NIFTY50,19453.66,19478.48,18965.61,19050.34,254338409
2020-11-30,NIFTY50,19024.11,19691.65,18951.03,19636.28,420907248
2020-12-01,NIFTY50,19657.82,19850.31,19562.45,19842.88,420990992
2020-12-02,NIFTY50,19819.98,19863.49,19729.77,19860.75,380449316
2020-12-03,NIFTY50,19827.67,19835.91,19620.92,19668.72,340157745
2020-12-04,NIFTY50,19662.41,19687.67,19480.05,19585.0,259418756
2020-12-07,NIFTY50,19616.46,19729.0,19527.81,19688.59,250940253
2020-12-08,NIFTY50,19687.15,20075.93,19594.56,20011.63,447581769
2020-12-09,NIFTY50,20002.75,20003.95,19830.91,19924.53,267769787
2020-12-10,NIFTY50,19933.81,19972.53,19605.92,19722.64,352344994
2020-12-11,NIFTY50,19756.86,20226.99,19719.36,20166.56,451047188
2020-12-14,NIFTY50,20205.94,20320.31,20017.87,20121.37,399998174
2020-12-15,NIFTY50,20084.06,20173.93,19948.5,19970.99,476299769
2020-12-16,NIFTY50,19948.31,19973.42,19847.9,19870.69,165636292
2020-12-17,NIFTY50,19854.95,19891.52,19608.33,19705.17,235045374
2020-12-18,NIFTY50,19701.7,19750.21,19578.64,19620.1,460282871
2020-12-21,NIFTY50,19607.22,19979.69,19553.24,19869.26,394804315
2020-12-22,NIFTY50,19872.65,19918.15,19488.16,19587.48,439458634
2020-12-23,NIFTY50,19621.79,19728.44,19532.0,19543.64,201451413
2020-12-24,NIFTY50,19555.33,19722.01,19507.08,19649.35,439035264
2020-12-25,NIFTY50,19652.87,19727.57,19498.26,19557.32,175366996
2020-12-28,NIFTY50,19534.78,19757.39,19470.13,19665.72,223193090
2020-12-29,NIFTY50,19636.18,19750.18,19237.12,19343.2,432650100
2020-12-30,NIFTY50,19365.23,19411.22,19193.55,19302.37,275929846
2020-12-31,NIFTY50,19314.62,19350.24,19183.01,19287.47,375524603
2021-01-01,NIFTY50,19319.03,19462.89,19315.99,19459.07,382236405
2021-01-04,NIFTY50,19477.85,19514.95,19339.93,19359.72,400309978
2021-01-05,NIFTY50,19335.92,19750.11,19239.8,19674.04,442127711
2021-01-06,NIFTY50,19711.6,19732.15,19329.53,19434.96,479686114
2021-01-07,NIFTY50,19451.29,19500.75,19437.47,19485.98,369923102
2021-01-08,NIFTY50,19467.29,19531.88,19308.84,19419.38,268260306
2021-01-11,NIFTY50,19381.44,19916.37,19363.64,19824.77,534127351
2021-01-12,NIFTY50,19815.45,19989.75,19799.92,19901.11,408737268
2021-01-13,NIFTY50,19876.16,20019.25,19849.71,19941.17,259175576
2021-01-14,NIFTY50,19963.51,20057.66,19864.21,19956.46,179145304
2021-01-15,NIFTY50,19966.63,20322.56,19897.23,20245.02,235240080
2021-01-18,NIFTY50,20214.46,20633.53,20182.69,20615.99,292229252
2021-01-19,NIFTY50,20604.56,20708.2,20151.1,20198.46,497391978
2021-01-20,NIFTY50,20197.38,20273.2,20070.98,20096.34,394418675
2021-01-21,NIFTY50,20129.16,20226.81,19979.83,20001.41,162786785
2021-01-22,NIFTY50,20011.91,20114.54,19950.38,19964.42,340221736
2021-01-25,NIFTY50,19973.53,20039.02,19933.3,19952.26,288380515
2021-01-26,NIFTY50,19914.71,19990.02,19853.57,19987.25,235855341
2021-01-27,NIFTY50,20019.12,20022.66,19760.24,19776.69,215320061
2021-01-28,NIFTY50,19758.3,19982.37,19645.3,19924.8,362376953
2021-01-29,NIFTY50,19922.17,20018.88,19790.95,19842.87,379714941
2021-02-01,NIFTY50,19818.89,19952.52,19733.58,19851.75,362512779
2021-02-02,NIFTY50,19858.71,19988.25,19834.18,19968.41,436107007
2021-02-03,NIFTY50,19976.1,20008.66,19708.25,19746.01,230882581
2021-02-04,NIFTY50,19751.31,19795.63,19511.37,19585.72,199479679
2021-02-05,NIFTY50,19621.61,19805.37,19573.37,19775.34,476905064
2021-02-08,NIFTY50,19750.02,20089.66,19656.3,20050.84,389716707
2021-02-09,NIFTY50,20040.55,20146.68,20002.74,20129.16,161232946
2021-02-10,NIFTY50,20115.38,20483.81,20019.4,20426.78,315547243
2021-02-11,NIFTY50,20435.09,20499.74,20266.58,20279.1,320912044
2021-02-12,NIFTY50,20304.04,20519.05,20234.12,20436.73,405684803
2021-02-15,NIFTY50,20462.35,20486.68,20283.94,20289.99,444990021
2021-02-16,NIFTY50,20283.6,20541.37,20262.77,20526.09,363364135
2021-02-17,NIFTY50,20486.78,20554.56,20390.5,20552.36,154446778
2021-02-18,NIFTY50,20580.45,20630.19,20433.2,20543.62,435050008
2021-02-19,NIFTY50,20508.24,20519.94,20150.26,20247.76,356471697
2021-02-22,NIFTY50,20239.69,20331.7,20201.66,20264.04,176681662
2021-02-23,NIFTY50,20260.36,20363.53,20069.21,20186.35,223433535
2021-02-24,NIFTY50,20154.27,20326.29,20054.45,20299.01,237010760
2021-02-25,NIFTY50,20314.24,20367.34,20106.69,20127.24,274004582
2021-02-26,NIFTY50,20152.7,20260.04,20152.1,20194.9,184170422
2021-03-01,NIFTY50,20163.46,20387.81,20154.38,20272.61,339381725
2021-03-02,NIFTY50,20262.84,20410.01,20150.4,20324.8,407563681
2021-03-03,NIFTY50,20296.19,20367.32,20063.27,20166.13,400917807
2021-03-04,NIFTY50,20167.89,20196.99,20028.18,20085.78,429584167
2021-03-05,NIFTY50,20104.33,20131.57,20044.81,20076.59,310453400
2021-03-08,NIFTY50,20103.53,20132.77,19913.09,19990.71,271681398
2021-03-09,NIFTY50,19990.28,20169.68,19909.86,20144.0,432110052
2021-03-10,NIFTY50,20112.13,20224.4,20040.87,20199.11,445132603
2021-03-11,NIFTY50,20235.02,20321.04,20043.25,20122.37,436847460
2021-03-12,NIFTY50,20155.91,20455.97,20101.2,20408.76,486245206
2021-03-15,NIFTY50,20373.54,20425.26,20054.66,20137.58,232007524
2021-03-16,NIFTY50,20157.31,20442.85,20049.18,20413.38,284707353
2021-03-17,NIFTY50,20415.9,20459.02,20096.53,20110.81,511466661
2021-03-18,NIFTY50,20082.7,20143.22,19673.36,19733.5,212035016
2021-03-19,NIFTY50,19697.91,19743.12,19469.47,19578.49,274078266
2021-03-22,NIFTY50,19585.85,19648.08,19291.68,19348.99,427636294
2021-03-23,NIFTY50,19329.56,19738.87,19316.2,19725.72,202095777
2021-03-24,NIFTY50,19728.25,19781.13,19623.78,19748.49,371435595
2021-03-25,NIFTY50,19766.97,20069.24,19735.16,19963.88,288842350
2021-03-26,NIFTY50,19974.82,20160.39,19940.3,20075.37,160137478
2021-03-29,NIFTY50,20091.47,20148.94,19633.95,19669.98,334266845
2021-03-30,NIFTY50,19643.75,19682.9,19478.65,19532.0,167838742
2021-03-31,NIFTY50,19494.56,19608.53,19287.84,19390.36,259181241
2021-04-01,NIFTY50,19397.65,19610.27,19329.78,19496.85,434793193
2021-04-02,NIFTY50,19461.38,19463.41,19331.41,19410.61,319583921
2021-04-05,NIFTY50,19384.78,19401.83,19299.25,19310.13,329762540
2021-04-06,NIFTY50,19309.41,19350.05,19193.62,19256.67,422566675
2021-04-07,NIFTY50,19281.92,19316.76,18934.4,18972.39,491193385
2021-04-08,NIFTY50,19002.91,19129.28,18990.06,19061.15,448860857
2021-04-09,NIFTY50,19097.64,19311.43,19022.09,19212.72,244013541
2021-04-12,NIFTY50,19218.68,19559.66,19169.02,19478.35,296811693
2021-04-13,NIFTY50,19513.78,19611.12,19400.74,19536.25,455705185
2021-04-14,NIFTY50,19572.06,19633.94,19432.82,19463.8,349792024
2021-04-15,NIFTY50,19457.36,19573.4,19366.74,19402.75,177462750
2021-04-16,NIFTY50,19428.68,19443.02,19261.74,19354.1,344725391
2021-04-19,NIFTY50,19354.01,19728.24,19299.86,19647.43,265611098
2021-04-20,NIFTY50,19652.0,19671.17,19546.46,19603.72,188799782
2021-04-21,NIFTY50,19567.72,19769.95,19498.09,19736.43,190645971
2021-04-22,NIFTY50,19724.77,20069.62,19718.86,19969.68,250401979
2021-04-23,NIFTY50,19998.35,20078.19,19829.74,19921.64,238845217
2021-04-26,NIFTY50,19893.16,20004.85,19841.6,19917.25,193761456
2021-04-27,NIFTY50,19951.74,20247.73,19870.52,20217.55,411243538
2021-04-28,NIFTY50,20185.06,20505.42,20148.48,20473.32,356905908
2021-04-29,NIFTY50,20504.11,20603.07,20130.77,20147.6,298014958
2021-04-30,NIFTY50,20123.38,20160.21,19845.55,19881.02,450185058
2021-05-03,NIFTY50,19910.91,19963.11,19725.7,19742.12,414299618
2021-05-04,NIFTY50,19756.74,19799.12,19549.15,19590.78,431177113
2021-05-05,NIFTY50,19553.77,19619.34,19281.14,19392.55,414023947
2021-05-06,NIFTY50,19424.11,19751.55,19356.47,19658.77,398403547
2021-05-07,NIFTY50,19663.92,19698.53,19214.86,19302.33,426225273
2021-05-10,NIFTY50,19299.46,19387.82,19071.89,19131.35,195048664
2021-05-11,NIFTY50,19168.56,19180.87,19020.83,19088.9,312792256
2021-05-12,NIFTY50,19116.72,19130.65,18960.13,19026.88,438029774
2021-05-13,NIFTY50,19004.43,19184.76,18920.0,19168.19,446803998
2021-05-14,NIFTY50,19178.89,19482.16,19106.6,19464.09,177153748
2021-05-17,NIFTY50,19440.79,19448.62,19368.36,19386.16,223586844
2021-05-18,NIFTY50,19355.42,19401.45,19296.68,19398.58,362068140
2021-05-19,NIFTY50,19391.18,19843.05,19295.74,19726.74,518544665
2021-05-20,NIFTY50,19721.93,19799.82,19487.71,19502.13,254534150
2021-05-21,NIFTY50,19526.98,19658.32,19506.97,19581.08,461450898
2021-05-24,NIFTY50,19564.59,19576.33,19190.8,19258.84,404353906
2021-05-25,NIFTY50,19274.06,19286.48,19092.14,19140.02,401406345
2021-05-26,NIFTY50,19110.94,19155.59,19008.12,19074.56,174054218
2021-05-27,NIFTY50,19083.71,19220.95,18979.85,19216.04,241460513
2021-05-28,NIFTY50,19198.89,19311.98,19145.6,19186.79,426551413
2021-05-31,NIFTY50,19188.71,19518.53,19168.62,19458.64,264052963
2021-06-01,NIFTY50,19446.13,19529.57,19324.38,19416.02,305989916
2021-06-02,NIFTY50,19448.91,19456.87,19257.46,19354.93,422600548
2021-06-03,NIFTY50,19367.24,19434.17,19004.34,19110.68,486617894
2021-06-04,NIFTY50,19117.47,19184.08,18956.41,19023.12,383578364
2021-06-07,NIFTY50,19040.84,19471.05,18964.84,19444.02,510645501
2021-06-08,NIFTY50,19464.23,19578.84,19291.34,19385.38,285387497
2021-06-09,NIFTY50,19403.07,19725.49,19289.76,19680.13,212620184
2021-06-10,NIFTY50,19643.72,19776.24,19591.68,19687.65,352302899
2021-06-11,NIFTY50,19721.0,19835.55,19638.33,19797.4,372401460
2021-06-14,NIFTY50,19801.87,19825.12,19503.23,19560.87,339865090
2021-06-15,NIFTY50,19555.71,19617.72,19461.18,19553.86,196883041
2021-06-16,NIFTY50,19567.06,19590.95,19335.17,19429.6,162522549
2021-06-17,NIFTY50,19433.22,19441.61,19195.84,19217.2,480944132
2021-06-18,NIFTY50,19222.61,19387.78,19182.0,19332.82,477019704
2021-06-21,NIFTY50,19328.1,19447.17,19226.74,19374.46,196087409
2021-06-22,NIFTY50,19343.53,19401.42,19005.72,19011.59,522645544
2021-06-23,NIFTY50,19045.1,19169.29,19016.37,19063.8,351544097
2021-06-24,NIFTY50,19099.49,19371.39,19033.56,19362.7,495072045
2021-06-25,NIFTY50,19354.89,19361.47,19221.5,19302.28,216063446
2021-06-28,NIFTY50,19339.72,19563.13,19335.98,19486.75,412198368
2021-06-29,NIFTY50,19507.39,19523.69,19278.3,19341.79,351279691
2021-06-30,NIFTY50,19371.06,19398.44,19304.25,19312.7,171526914
2021-07-01,NIFTY50,19306.23,19649.53,19198.57,19562.75,503796881
2021-07-02,NIFTY50,19580.23,19738.83,19521.89,19726.52,293607261
2021-07-05,NIFTY50,19711.01,19811.51,19463.29,19577.4,173721443
2021-07-06,NIFTY50,19599.47,19678.58,19527.95,19655.45,367782688
2021-07-07,NIFTY50,19659.57,19665.72,19561.62,19651.91,217627631
2021-07-08,NIFTY50,19623.43,19675.0,19338.63,19443.29,384291044
2021-07-09,NIFTY50,19475.81,19503.64,19293.92,19304.58,166481794
2021-07-12,NIFTY50,19334.57,19426.58,19242.45,19308.26,158299715
2021-07-13,NIFTY50,19274.04,19323.56,19223.32,19316.99,303082567
2021-07-14,NIFTY50,19328.99,19357.31,19023.15,19056.59,412590280
2021-07-15,NIFTY50,19024.33,19251.94,18962.27,19223.09,452034588
2021-07-16,NIFTY50,19253.66,19390.36,19202.42,19290.96,323555293
2021-07-19,NIFTY50,19274.96,19387.39,19214.03,19311.65,296781792
2021-07-20,NIFTY50,19281.09,19321.19,19005.33,19052.3,466231894
2021-07-21,NIFTY50,19024.64,19256.08,18998.33,19143.98,468376000
2021-07-22,NIFTY50,19168.21,19184.54,18818.35,18929.42,429676952
2021-07-23,NIFTY50,18900.21,18956.78,18774.18,18777.98,323170688
2021-07-26,NIFTY50,18812.92,18819.66,18633.16,18729.19,365377559
2021-07-27,NIFTY50,18720.55,18879.89,18697.44,18874.86,268380940
2021-07-28,NIFTY50,18886.97,18890.52,18637.55,18723.27,177122539
2021-07-29,NIFTY50,18711.0,18826.95,18681.53,18733.87,267763363
2021-07-30,NIFTY50,18758.54,18807.39,18622.62,18670.52,186774456
2021-08-02,NIFTY50,18704.31,18808.96,18537.32,18569.34,460784337
2021-08-03,NIFTY50,18574.42,18632.25,18363.37,18381.3,390622850
2021-08-04,NIFTY50,18362.05,18706.06,18331.13,18604.73,333452789
2021-08-05,NIFTY50,18607.92,18650.96,18563.86,18613.27,298611648
2021-08-06,NIFTY50,18634.3,18724.89,18418.06,18485.49,231615201
2021-08-09,NIFTY50,18510.34,18604.47,18301.43,18350.29,170918745
2021-08-10,NIFTY50,18384.49,18437.46,18048.19,18140.09,297532972
2021-08-11,NIFTY50,18109.58,18207.05,17886.53,17945.91,204120214
2021-08-12,NIFTY50,17966.49,17994.47,17889.72,17943.0,272534833
2021-08-13,NIFTY50,17951.47,18055.27,17939.14,18049.9,180837970
2021-08-16,NIFTY50,18045.59,18079.95,17684.0,17742.92,318705865
2021-08-17,NIFTY50,17725.82,17753.2,17590.89,17662.79,355036398
2021-08-18,NIFTY50,17644.04,17861.27,17590.38,17849.58,233054064
2021-08-19,NIFTY50,17837.14,17913.5,17749.1,17873.67,378360385
2021-08-20,NIFTY50,17858.16,17860.81,17468.62,17532.47,408986042
2021-08-23,NIFTY50,17543.13,17592.68,17232.69,17333.94,185607778
2021-08-24,NIFTY50,17363.77,17741.07,17361.11,17644.53,310758608
2021-08-25,NIFTY50,17664.35,17718.21,17482.07,17543.28,353919199
2021-08-26,NIFTY50,17549.08,17618.26,17492.94,17508.71,195900772
2021-08-27,NIFTY50,17543.18,17624.85,17438.16,17565.26,458683630
2021-08-30,NIFTY50,17538.65,17631.1,17362.28,17445.83,431019849
2021-08-31,NIFTY50,17433.06,17453.46,17243.89,17303.61,303920868
2021-09-01,NIFTY50,17336.66,17409.8,17303.91,17385.72,222021685
2021-09-02,NIFTY50,17417.54,17460.38,17252.22,17260.47,451827616
2021-09-03,NIFTY50,17259.38,17283.23,16946.78,17027.11,310311038
2021-09-06,NIFTY50,17001.58,17169.63,16922.38,17114.42,387752275
2021-09-07,NIFTY50,17121.65,17203.41,17014.39,17049.33,221445613
2021-09-08,NIFTY50,17082.28,17141.32,16674.53,16738.06,303159043
2021-09-09,NIFTY50,16705.62,16809.87,16679.22,16797.69,463689367
2021-09-10,NIFTY50,16770.89,16858.38,16592.48,16675.91,174654630
2021-09-13,NIFTY50,16651.39,16907.09,16559.61,16819.6,409216220
2021-09-14,NIFTY50,16823.44,16895.3,16627.14,16639.02,366241921
2021-09-15,NIFTY50,16671.91,16676.43,16452.84,16526.1,363679437
2021-09-16,NIFTY50,16534.75,16649.81,16491.52,16576.14,418442884
2021-09-17,NIFTY50,16590.97,16649.66,16488.26,16569.79,425090005
2021-09-20,NIFTY50,16575.99,16892.44,16511.4,16855.03,414558740
2021-09-21,NIFTY50,16870.04,16998.39,16791.79,16969.95,293425012
2021-09-22,NIFTY50,16974.31,17065.69,16782.98,16841.57,407756482
2021-09-23,NIFTY50,16858.9,16955.35,16655.85,16660.04,291467341
2021-09-24,NIFTY50,16685.34,16716.81,16596.59,16631.25,243030432
2021-09-27,NIFTY50,16627.19,16715.51,16561.31,16590.02,296450537
2021-09-28,NIFTY50,16618.2,16684.64,16583.96,16598.01,262303862
2021-09-29,NIFTY50,16576.02,16635.53,16429.96,16433.88,483309637
2021-09-30,NIFTY50,16433.11,16581.45,16396.68,16500.03,313438951
2021-10-01,NIFTY50,16515.35,16566.96,16376.45,16458.51,316104348
2021-10-04,NIFTY50,16486.11,16497.97,16364.56,16452.3,416378870
2021-10-05,NIFTY50,16484.75,16701.02,16473.23,16628.03,376206508
2021-10-06,NIFTY50,16609.57,16639.17,16593.95,16631.75,330772684
2021-10-07,NIFTY50,16632.61,16710.15,16396.61,16466.44,350721290
2021-10-08,NIFTY50,16440.12,16616.38,16388.7,16546.38,264464194
2021-10-11,NIFTY50,16571.37,16574.91,16442.05,16504.89,158147978
2021-10-12,NIFTY50,16529.45,16551.29,16268.27,16287.39,455416462
2021-10-13,NIFTY50,16302.61,16439.99,16283.19,16412.16,212765231
2021-10-14,NIFTY50,16428.53,16450.73,16421.9,16450.41,459909443
2021-10-15,NIFTY50,16420.07,16487.85,16358.82,16419.24,281242073
2021-10-18,NIFTY50,16429.55,16447.3,16250.09,16279.4,297875543
2021-10-19,NIFTY50,16278.77,16340.3,16189.06,16247.34,450441824
2021-10-20,NIFTY50,16222.15,16494.82,16148.67,16408.1,334328255
2021-10-21,NIFTY50,16391.52,16433.3,16204.11,16221.26,357787445
2021-10-22,NIFTY50,16214.65,16227.11,16062.34,16147.82,431305591
2021-10-25,NIFTY50,16117.39,16143.3,16074.82,16095.6,381534760
2021-10-26,NIFTY50,16080.25,16183.03,16042.49,16152.25,400901192
2021-10-27,NIFTY50,16123.47,16193.07,16102.29,16146.03,175167762
2021-10-28,NIFTY50,16150.72,16166.85,15935.09,15954.83,234001928
2021-10-29,NIFTY50,15943.96,16001.83,15922.56,15924.46,164408393
2021-11-01,NIFTY50,15937.5,16103.96,15864.17,16016.3,472600907
2021-11-02,NIFTY50,15997.75,16416.44,15903.18,16363.86,532563899
2021-11-03,NIFTY50,16350.13,16365.96,16292.08,16328.71,379930535
2021-11-04,NIFTY50,16357.45,16360.99,16305.69,16307.65,438271348
2021-11-05,NIFTY50,16306.67,16322.02,16020.99,16050.03,316687822
2021-11-08,NIFTY50,16020.09,16092.18,15923.73,16001.79,363464622
2021-11-09,NIFTY50,16017.19,16129.99,16009.03,16103.91,201773270
2021-11-10,NIFTY50,16118.89,16120.84,15988.04,16059.6,452951104
2021-11-11,NIFTY50,16074.75,16232.13,16056.01,16155.3,336532932
2021-11-12,NIFTY50,16171.04,16200.35,16023.08,16067.32,214598477
2021-11-15,NIFTY50,16065.48,16093.55,15927.04,15935.94,398249387
2021-11-16,NIFTY50,15961.93,16012.99,15758.06,15781.22,174701081
2021-11-17,NIFTY50,15809.72,15882.07,15718.17,15785.86,393963695
2021-11-18,NIFTY50,15779.37,16071.55,15744.36,16049.2,243272602
2021-11-19,NIFTY50,16069.08,16163.17,15976.31,15985.46,250435199
2021-11-22,NIFTY50,15991.43,16252.45,15952.74,16244.28,469662101
2021-11-23,NIFTY50,16261.21,16351.13,16213.07,16345.35,394206351
2021-11-24,NIFTY50,16322.51,16353.99,16173.27,16228.31,394624758
2021-11-25,NIFTY50,16209.44,16281.17,16161.91,16226.41,418825801
2021-11-26,NIFTY50,16214.85,16283.82,16048.34,16098.03,209047240
2021-11-29,NIFTY50,16070.82,16083.09,16048.64,16049.95,441956414
2021-11-30,NIFTY50,16045.94,16209.52,16042.18,16115.55,393168698
2021-12-01,NIFTY50,16117.13,16130.66,15911.49,15995.39,402412401
2021-12-02,NIFTY50,15991.26,16019.49,15854.79,15942.98,305233832
2021-12-03,NIFTY50,15934.79,15996.96,15807.34,15820.77,463949264
2021-12-06,NIFTY50,15849.38,15905.84,15791.89,15870.48,416139159
2021-12-07,NIFTY50,15897.6,16119.27,15816.29,16049.93,247835109
2021-12-08,NIFTY50,16048.25,16078.84,15976.87,15994.07,416604666
2021-12-09,NIFTY50,15982.03,16369.23,15915.48,16350.82,536542300
2021-12-10,NIFTY50,16358.99,16577.71,16352.44,16518.79,299224560
2021-12-13,NIFTY50,16498.48,16782.85,16408.25,16754.28,432796612
2021-12-14,NIFTY50,16762.62,16803.18,16679.68,16705.21,453356152
2021-12-15,NIFTY50,16711.4,16766.97,16689.7,16756.61,253298881
2021-12-16,NIFTY50,16776.51,17032.21,16699.4,16972.4,369396825
2021-12-17,NIFTY50,16979.52,17181.63,16904.41,17082.55,430386868
2021-12-20,NIFTY50,17064.22,17399.78,16969.05,17377.21,268086987
2021-12-21,NIFTY50,17342.47,17350.57,16964.2,17063.5,263893596
2021-12-22,NIFTY50,17074.75,17108.26,16846.11,16896.84,233773973
2021-12-23,NIFTY50,16915.35,16987.03,16656.69,16692.24,482334351
2021-12-24,NIFTY50,16699.28,16933.4,16682.63,16911.7,338433269
2021-12-27,NIFTY50,16915.79,17040.23,16835.71,16990.27,224521660
2021-12-28,NIFTY50,16979.95,16982.53,16800.76,16837.71,436161270
2021-12-29,NIFTY50,16832.59,16894.9,16691.58,16779.8,261217834
2021-12-30,NIFTY50,16796.43,16883.79,16751.87,16882.71,458911955
2021-12-31,NIFTY50,16871.12,16963.34,16550.3,16641.75,479870101
2022-01-03,NIFTY50,16610.7,16638.1,16507.12,16554.68,182659961
2022-01-04,NIFTY50,16539.72,16545.4,16478.59,16535.36,168275800
2022-01-05,NIFTY50,16568.25,16698.03,16519.51,16634.93,428518251
2022-01-06,NIFTY50,16637.96,16648.33,16478.96,16515.58,248906441
2022-01-07,NIFTY50,16538.76,16596.2,16456.0,16587.96,223499796
2022-01-10,NIFTY50,16558.91,16568.6,16159.63,16212.56,311789930
2022-01-11,NIFTY50,16201.7,16267.03,16095.79,16183.15,245214784
2022-01-12,NIFTY50,16211.91,16262.13,15993.25,16084.02,388898715
